LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.144505	0.2521638870239258	0	23.9761904762	12.9807331498	63.0	10.0	23.9761904762	12.9807331498	1007	1007
0.0624466	0.41129064559936523	1	23.8604651163	10.9493153558	56.0	10.0	23.8604651163	10.9493153558	1026	2033
0.00043869	0.5695617198944092	2	24.4047619048	12.9579163592	73.0	11.0	24.4047619048	12.9579163592	1025	3058
0.0165443	0.7176158428192139	3	28.0277777778	14.0366308697	61.0	12.0	28.0277777778	14.0366308697	1009	4067
0.0421333	0.8682734966278076	4	26.6842105263	12.6867217431	62.0	10.0	26.6842105263	12.6867217431	1014	5081
0.00756264	1.018404245376587	5	29.6176470588	20.8989370767	95.0	10.0	29.6176470588	20.8989370767	1007	6088
0.0137215	1.1738612651824951	6	33.3548387097	19.8746854503	97.0	10.0	33.3548387097	19.8746854503	1034	7122
0.0576801	1.318882942199707	7	33.7333333333	14.0592397455	73.0	11.0	33.7333333333	14.0592397455	1012	8134
0.071312	1.470320463180542	8	46.0454545455	30.2075807354	130.0	13.0	46.0454545455	30.2075807354	1013	9147
0.0240631	1.6288890838623047	9	35.0	19.6591647488	116.0	15.0	35.0	19.6591647488	1015	10162
0.0359039	1.7904996871948242	10	43.1666666667	17.9528703988	91.0	17.0	43.1666666667	17.9528703988	1036	11198
0.0920067	1.934124231338501	11	50.35	35.4884136022	134.0	17.0	50.35	35.4884136022	1007	12205
0.0759811	2.090627670288086	12	42.25	29.2022402109	134.0	13.0	42.25	29.2022402109	1014	13219
0.019989	2.2420554161071777	13	48.1363636364	22.4728026624	97.0	15.0	48.1363636364	22.4728026624	1059	14278
0.00758362	2.403862953186035	14	64.0588235294	39.8267875981	174.0	21.0	64.0588235294	39.8267875981	1089	15367
0.0340919	2.557589530944824	15	52.55	27.9078394004	124.0	18.0	52.55	27.9078394004	1051	16418
-0.0420609	2.720651865005493	16	51.0952380952	25.599302003	118.0	12.0	51.0952380952	25.599302003	1073	17491
0.0309029	2.8725504875183105	17	63.6875	27.723452955	124.0	25.0	63.6875	27.723452955	1019	18510
0.0385361	3.0242555141448975	18	53.0526315789	24.0929639963	94.0	22.0	53.0526315789	24.0929639963	1008	19518
0.123775	3.1752729415893555	19	73.2857142857	42.5901205369	180.0	22.0	73.2857142857	42.5901205369	1026	20544
-0.0174332	3.3432321548461914	20	57.8333333333	23.164268461	115.0	19.0	57.8333333333	23.164268461	1041	21585
0.00173187	3.4917185306549072	21	63.0625	31.9755155353	152.0	20.0	63.0625	31.9755155353	1009	22594
-0.0250473	3.6495962142944336	22	57.3333333333	25.6493448043	128.0	13.0	57.3333333333	25.6493448043	1032	23626
0.0377617	3.800271987915039	23	73.5714285714	32.5614019655	135.0	34.0	73.5714285714	32.5614019655	1030	24656
0.0517387	3.9629733562469482	24	69.8	40.1965172621	157.0	26.0	69.8	40.1965172621	1047	25703
0.047451	4.111782073974609	25	78.0	33.9705755029	158.0	29.0	78.0	33.9705755029	1014	26717
0.218624	4.2690887451171875	26	78.3846153846	37.0540944723	178.0	27.0	78.3846153846	37.0540944723	1019	27736
-0.0270004	4.426061391830444	27	66.4375	33.4289708748	134.0	16.0	66.4375	33.4289708748	1063	28799
0.0207291	4.57614278793335	28	77.3076923077	29.1320194325	138.0	39.0	77.3076923077	29.1320194325	1005	29804
0.0141563	4.727544784545898	29	71.7142857143	30.1222000985	130.0	30.0	71.7142857143	30.1222000985	1004	30808
0.0134125	4.8886353969573975	30	79.6153846154	36.0907796909	167.0	28.0	79.6153846154	36.0907796909	1035	31843
0.0094223	5.0403831005096436	31	81.8461538462	49.9351058164	200.0	27.0	81.8461538462	49.9351058164	1064	32907
0.0825043	5.200412273406982	32	117.0	33.7111916794	163.0	49.0	117.0	33.7111916794	1053	33960
0.0787354	5.376931667327881	33	102.454545455	41.2230377699	185.0	51.0	102.454545455	41.2230377699	1127	35087
0.021019	5.544047594070435	34	124.111111111	52.4032323949	199.0	52.0	124.111111111	52.4032323949	1117	36204
0.0688019	5.717339038848877	35	99.5833333333	58.8422443676	200.0	34.0	99.5833333333	58.8422443676	1195	37399
