LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.602091	6.76475715637207	0	9.03571428571	5.57085619771	32.0	3.0	9.03571428571	5.57085619771	1012	1012
0.0882509	7.067959547042847	1	19.0555555556	9.58860563506	55.0	6.0	19.0555555556	9.58860563506	1029	2041
0.00134369	7.353352069854736	2	27.3513513514	11.7501379318	70.0	13.0	27.3513513514	11.7501379318	1012	3053
0.00994612	7.644820690155029	3	26.7631578947	13.8268126451	58.0	8.0	26.7631578947	13.8268126451	1017	4070
0.0226749	7.9196436405181885	4	28.25	13.0987170703	58.0	12.0	28.25	13.0987170703	1017	5087
0.016652	8.210463523864746	5	40.8076923077	24.5717461744	105.0	12.0	40.8076923077	24.5717461744	1061	6148
0.0273083	8.482748031616211	6	32.875	18.3042857003	81.0	12.0	32.875	18.3042857003	1052	7200
0.0178182	8.766393184661865	7	58.3333333333	43.4281015012	195.0	17.0	58.3333333333	43.4281015012	1050	8250
0.0218356	9.023099660873413	8	67.5333333333	52.6128839312	248.0	16.0	67.5333333333	52.6128839312	1013	9263
0.00636999	9.28016448020935	9	91.3636363636	51.793774156	203.0	39.0	91.3636363636	51.793774156	1005	10268
0.00664996	9.550451517105103	10	88.1666666667	27.8652511602	157.0	49.0	88.1666666667	27.8652511602	1058	11326
0.0220992	9.80831265449524	11	100.2	22.8814335215	134.0	62.0	100.2	22.8814335215	1002	12328
0.0100588	10.088838338851929	12	98.5454545455	18.941842266	137.0	70.0	98.5454545455	18.941842266	1084	13412
0.000466488	10.362831354141235	13	80.8461538462	11.4679899241	97.0	62.0	80.8461538462	11.4679899241	1051	14463
0.0059433	10.631492137908936	14	89.75	17.5647611237	120.0	62.0	89.75	17.5647611237	1077	15540
0.000191879	10.909849882125854	15	121.333333333	54.5832697201	244.0	32.0	121.333333333	54.5832697201	1092	16632
0.0298251	11.174779176712036	16	105.2	27.9134376242	151.0	72.0	105.2	27.9134376242	1052	17684
0.0120746	11.471116542816162	17	106.090909091	50.1949916833	208.0	30.0	106.090909091	50.1949916833	1167	18851
-0.00228642	11.737281322479248	18	68.3333333333	46.1557748885	192.0	20.0	68.3333333333	46.1557748885	1025	19876
0.0210015	12.016618490219116	19	48.5	29.9161707564	144.0	13.0	48.5	29.9161707564	1067	20943
0.0249124	12.29704737663269	20	72.1333333333	60.1452316388	203.0	12.0	72.1333333333	60.1452316388	1082	22025
0.0107623	12.561517477035522	21	114.0	49.9510871865	219.0	61.0	114.0	49.9510871865	1026	23051
0.0379473	12.825831413269043	22	149.428571429	49.1204267747	219.0	61.0	149.428571429	49.1204267747	1046	24097
0.0146601	13.269243240356445	23	857.0	143.0	1000.0	714.0	857.0	143.0	1714	25811
