LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.0489631	0.82861328125	0	17.8964285714	8.47559446473	80.0	8.0	17.8964285714	8.47559446473	5011	5011
0.0601931	1.5653579235076904	1	19.8968253968	9.9349705946	62.0	9.0	19.8968253968	9.9349705946	5014	10025
0.0676165	2.3114302158355713	2	21.9649122807	11.2436569444	77.0	9.0	21.9649122807	11.2436569444	5008	15033
0.0731831	3.045854330062866	3	25.6871794872	14.0102376394	91.0	9.0	25.6871794872	14.0102376394	5009	20042
0.0621376	3.7681686878204346	4	25.8298969072	13.4289628907	96.0	8.0	25.8298969072	13.4289628907	5011	25053
0.0783234	4.490455389022827	5	29.1569767442	15.1409581637	98.0	10.0	29.1569767442	15.1409581637	5015	30068
0.0632877	5.222829818725586	6	28.5828571429	14.4843853997	80.0	11.0	28.5828571429	14.4843853997	5002	35070
0.0696821	5.950580835342407	7	34.4178082192	17.0959247124	99.0	10.0	34.4178082192	17.0959247124	5025	40095
0.0303154	6.6728315353393555	8	33.8310810811	17.6965367331	96.0	9.0	33.8310810811	17.6965367331	5007	45102
0.0372467	7.409032344818115	9	35.0	16.721913097	139.0	10.0	35.0	16.721913097	5005	50107
0.0433464	8.153112649917603	10	38.7461538462	17.5588292664	122.0	10.0	38.7461538462	17.5588292664	5037	55144
0.0316477	8.882149457931519	11	39.7698412698	19.1949740026	115.0	13.0	39.7698412698	19.1949740026	5011	60155
0.0563278	9.619252920150757	12	45.6036036036	22.8821025617	141.0	11.0	45.6036036036	22.8821025617	5062	65217
0.0294685	10.371363639831543	13	42.7394957983	18.7667962573	97.0	11.0	42.7394957983	18.7667962573	5086	70303
0.0311546	11.108451128005981	14	48.2115384615	19.2711786978	135.0	16.0	48.2115384615	19.2711786978	5014	75317
0.0120182	11.850956201553345	15	48.2596153846	22.2887498322	169.0	14.0	48.2596153846	22.2887498322	5019	80336
0.0444736	12.592875719070435	16	55.8555555556	25.7861121584	142.0	20.0	55.8555555556	25.7861121584	5027	85363
0.0308666	13.336446046829224	17	50.05	22.1636526773	129.0	16.0	50.05	22.1636526773	5005	90368
0.0202675	14.057314395904541	18	52.3229166667	25.3111860942	148.0	21.0	52.3229166667	25.3111860942	5023	95391
